iid	SUBJID	AGE	BATCH	COUNTRY_FATHER	COUNTRY_MGF	COUNTRY_MGM	COUNTRY_MOTHER	COUNTRY_PGF	COUNTRY_PGM	COUNTRY_SELF	GROUPING_COLLECTION	GROUPING_CONTINENTAL_ORIGIN	GROUPING_PCA_LABEL1	GROUPING_PCA_LABEL2	POPRES_GENDER	PRIMARY_LANGUAGE	POPRES_GENDER_INFERRED	STATUS_OVERALL	STATUS_PASSED_QC1	STATUS_PASSED_QC2	NA	pc1	pc2	#SNP
30091	30091	59.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.020000123814300084	0.003664198104085135	48511
41578	41578	49.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.018482620921472615	0.005248406918967258	48673
9934	9934	24.0	9							USA	UCSF African-American Controls	African-American	AfAm/AmerInd		Male		N	Passed QC	Y	Y		-0.016828430445965513	0.009021047423532028	48300
9222	9222	36.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019873444896251473	0.0020288137359729228	48274
18842	18842	25.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019015819729567646	-0.0005017881725590319	48251
17465	17465	36.0	9							USA	UCSF African-American Controls	African-American	AfAm/AmerInd/Eur		Male		N	Passed QC	Y	Y		-0.025606505191770837	0.007946481202435116	47741
38930	38930	50.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.015301564021683672	0.0026756460222155257	48290
41316	41316	48.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.004867890651416673	-0.00012225712549409802	48418
11821	11821	25.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.015576133982475551	0.004653015468164228	47885
29989	29989	47.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01698568566462231	0.005314236140887427	48429
44779	44779	42.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02350526496531436	0.008856994871889652	48529
22186	22186	48.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.017267293375949573	0.0016753006328545361	48617
47294	47294	54.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.017238492509427494	0.005368822860292859	48136
11585	11585	33.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.01362000689698649	0.005826144526475912	48352
49130	49130	41.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.022839300725384776	0.01023675674873602	48280
40594	40594	36.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02175011412429491	0.005716603036466026	47600
30125	30125	53.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019400684981358055	0.003766044302384974	48479
36707	36707	42.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.015668291113555752	0.0006799090714527348	47691
28880	28880	42.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.020610082031925263	0.0064554691264443	48411
24378	24378	48.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01739209203960766	0.006787717477992434	48744
15826	15826	53.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.012041514478842127	0.0028592418236720973	48577
42806	42806	47.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.016095623421563614	0.0015014713723954705	48328
27379	27379	42.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02002355135827839	0.0059165780986340484	48199
45537	45537	43.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01802513141767055	0.007309162158801097	47705
867	867	54.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.015042334544633797	0.0022506582204844393	48606
4445	4445	67.0	9								UCSF African-American Controls	African-American	AfAm/AmerInd/Eur		Male		N	Passed QC	Y	Y		-0.02084193337717751	0.0023442018401956467	48040
39935	39935	25.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.0199741900238913	0.006574138214421487	48526
48354	48354	29.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019930244613462503	0.0009162524922665051	48326
33947	33947	52.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.020338715739520976	0.007883718720041436	47915
41928	41928	35.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.018562485229279106	0.005250461215042652	48746
42322	42322		9								UCSF African-American Controls	African-American	UCSF Other		Male		Y	Passed QC	Y	Y		-0.01587296553229813	0.003186948605174515	48459
49683	49683	64.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.0215733479102057	0.007283656858965988	48634
29423	29423		9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.008946973130492366	0.0030136214323330307	48082
24433	24433	48.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.015143306897948216	0.008318599131089715	48121
22533	22533	57.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.021355606908184856	0.012184864288191703	48550
6619	6619	38.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.004965261912727227	0.003897471030130498	48606
6612	6612	58.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02240881570883509	0.008189420441315634	48641
26686	26686	25.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.011907942268389364	0.002036753675697355	48272
470	470	27.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02320652280048197	0.008635678676209927	47114
11478	11478	37.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01860596897811203	0.008490505162906456	48739
41756	41756	24.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02186651745757421	0.01124786902372526	48054
12894	12894	45.0	9								UCSF African-American Controls	African-American	AfAm/AmerInd		Male		N	Passed QC	Y	Y		-0.014814260876114916	0.0068402967966837425	48304
49607	49607	37.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01204607307303232	0.004853521681316499	48309
20537	20537	64.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02411840605292626	0.007944834951044278	48098
41717	41717	43.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.006615534586673171	0.008459232408656533	48632
35056	35056	36.0	9							USA	UCSF African-American Controls	African-American	AfAm/AmerInd		Female		N	Passed QC	Y	Y		-0.020091004430088707	0.0030654802270457747	48196
34528	34528	44.0	9							USA	UCSF African-American Controls	African-American	AfAm/AmerInd		Male		N	Passed QC	Y	Y		-0.01298120311812682	0.0001706189164262105	48698
16079	16079	56.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.017378026849552967	0.005627733271973729	48481
22307	22307	55.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.017559772206990665	0.006826763707796026	48237
12846	12846	36.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.021737389159645605	0.006599130988130807	48548
27159	27159	42.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.020395429947191932	0.007287432949760372	48455
3455	3455	55.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01783189975188632	0.001019220406824036	48416
5645	5645	45.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.022142480299679246	0.00761969157099299	48666
18800	18800	38.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01651094327646142	0.005323466042161586	48581
16686	16686	26.0	9							USA	UCSF African-American Controls	African-American	AfAm/Eur		Female		N	Passed QC	Y	Y		-0.01059573585896983	-0.006111126016559032	48429
1677	1677	50.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01974918032218297	0.007430461026041083	48040
48695	48695	38.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019855920518347545	0.008556467245762197	48335
42184	42184	55.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.008960298742622209	0.006016537857504928	48649
27161	27161	36.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019371668843909517	0.014531944758779003	48247
27365	27365	60.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019177090218911324	0.003433678475196115	48342
30941	30941	37.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.016820678815231038	0.006533309948612305	48655
31189	31189	49.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.018308883363210255	0.009713442249027529	48179
34367	34367	54.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02522874552375188	0.01008842179176822	48322
16944	16944	61.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.015536514279994794	0.013956704881498666	48314
2200	2200	49.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01878739858087083	0.00505749390917184	47939
23081	23081	42.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.018041278337381672	0.00784491111476828	48418
47971	47971	45.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019066183907135686	0.005178221340939225	48751
48940	48940	23.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.021112684415138416	0.008212950204589084	48336
8785	8785	45.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.014158744015756956	0.003996758114412851	48451
27398	27398	48.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.014008165145461899	0.004737246481730202	48615
4042	4042	30.0	9								UCSF African-American Controls	African-American	AfAm/Eur		Female		N	Passed QC	Y	Y		-0.01580036054436944	0.003275246332314385	48134
21624	21624	40.0	9							USA	UCSF African-American Controls	African-American	AfAm/AmerInd		Male		N	Passed QC	Y	Y		-0.019771746334097628	0.004927443930440255	48179
31922	31922	31.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02042086102441856	0.005865718192810785	48203
44010	44010	44.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.018542683605518487	0.007902322873122423	48032
21677	21677	40.0	9							USA	UCSF African-American Controls	African-American	AfAm/AmerInd/Eur		Female		N	Passed QC	Y	Y		-0.00034222398529926715	-0.00620280755772899	48006
8425	8425	49.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019815373219370207	0.007895061336125797	48227
5198	5198	31.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		0.004767960837609828	-0.011341154748717715	48649
3243	3243		9								UCSF African-American Controls	African-American	UCSF Other		Female		Y	Passed QC	Y	Y		-0.01896530866292063	0.005166585541491658	48332
28654	28654	40.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01663663621249192	0.002352151119999256	48494
24500	24500	33.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.024014795841267797	0.00646948803875649	48116
31549	31549	20.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01071055195067679	0.0030105654837094147	48140
44829	44829	29.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.020549112261789786	0.008430399809882966	48579
36600	36600	66.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.009221125996030349	0.007511738751762531	47769
10823	10823	45.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.017195368373215367	0.005622437040146678	48529
37565	37565	50.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02105111456402342	0.01017574858910554	48588
41908	41908	52.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.0203043782924401	0.007249185140718805	47994
47025	47025	49.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.013835242878467305	0.006033481358004422	48031
23176	23176	22.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019152753042960845	0.0061000158238698875	48675
35991	35991	54.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.019260630378633528	0.006867467476572233	48359
31042	31042	31.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.012040176152205533	0.009224350851623866	48455
30817	30817	50.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02109425951873367	0.005555934995081683	48173
32501	32501	46.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.015745091974256144	0.006778012392448712	48639
8745	8745	35.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.016384972385206698	-0.00023153341156839486	48050
674	674	47.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01679366125713229	0.00563345958256327	48412
35959	35959	41.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.02228941550439048	0.010003453187785722	47751
44725	44725	29.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.018906175208254147	0.006659989402832535	48512
42938	42938	38.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.022031687006262995	0.010526696704404847	48248
17891	17891	34.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.023097088506397218	0.005180620457922292	48558
43998	43998	51.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.0213720110092978	0.004601129816541503	47893
35839	35839	42.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.016754025874624358	0.005833547329345491	47537
15797	15797	41.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.024673406619021072	0.006425798865473837	48625
4743	4743	34.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.016858936400110627	0.004460207557692251	48830
35673	35673	44.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.014852451074545086	0.008876047746267888	48523
38820	38820	46.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01095566892531902	-0.0005954885008522914	48298
40304	40304	50.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.018859154569042122	0.009078409593045969	48394
20239	20239	50.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.021026676174635016	0.013619306770813881	48057
7908	7908	62.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.006309446041726595	0.0025413445337058266	48570
4232	4232	39.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.007396585862525677	0.00924892419726941	48692
15513	15513	77.0	9								UCSF African-American Controls	African-American	AfAm/AmerInd/Mex		Male		N	Passed QC	Y	Y		-0.01829682197684967	0.010382222130155088	48193
22416	22416	64.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.014902254779649527	0.008363139214590577	48517
2388	2388	44.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.021646096022197286	0.0037165546394731814	48690
6583	6583	50.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.020039553447610887	0.005916782672499745	48385
48167	48167	60.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.001719375289549416	-0.0048653282642311425	48647
1687	1687	48.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		0.008049611535526099	-0.006316271148288308	48796
15953	15953	50.0	9							USA	UCSF African-American Controls	African-American	AfAm/AmerInd		Female		N	Passed QC	Y	Y		-0.003964104929549868	0.0007440415056414739	47997
37762	37762	29.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01566773427175198	0.00478706759670756	48317
27439	27439	49.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.017193704724376622	0.0022479778987438497	48041
26986	26986	35.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.022182221951261783	0.007287072758077567	48651
13056	13056	41.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.012850464534432803	0.00586038029912368	48375
11750	11750	33.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.012815009091753983	-0.0005044814462235133	48701
41751	41751	37.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.016068327080999537	0.005174659924862694	48306
41848	41848	28.0	9							USA	UCSF African-American Controls	African-American	AfAm/Eur		Female		N	Passed QC	Y	Y		0.007664157279547841	-0.0067419636347672805	48584
42505	42505	81.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.014732693403816756	0.008501256678783958	48338
40436	40436	51.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.00798252186482244	-1.8667671618684254e-05	48081
44323	44323	51.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.017282239324259523	0.0036960452194579312	48433
19326	19326	40.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.014194625085131701	0.008828870761972554	48371
575	575	39.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.014820369273248316	0.012865332462456622	47910
9692	9692	54.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.01480920040885355	0.006405117651109779	48325
16683	16683	39.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.009723101769559199	0.006743361146357515	48269
17857	17857	57.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.015814949215737145	0.007187729074693615	48602
45429	45429	18.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.015707126836926526	0.003442063548639343	48090
49549	49549	51.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01503993665933831	0.003826164512174247	48493
24536	24536	33.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.019153895332919488	0.010987898867320258	48561
28277	28277	29.0	9								UCSF African-American Controls	African-American	AfAm/Eur		Female		N	Passed QC	Y	Y		-0.019100770556081684	0.006983783416816255	48334
36373	36373	38.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.016168835829477732	0.006719840849032158	48370
3348	3348	51.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.014554517293357074	0.003675278506205581	48704
14998	14998	43.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.018358662364897072	0.0015097140741509932	47927
36029	36029	60.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		0.0005467741071797088	0.006682207458402959	48443
48635	48635	30.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.015597190147078164	0.006163218736944509	48453
19271	19271	48.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01925531086476186	-3.124733247943358e-05	48747
8501	8501	42.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01823389551326025	0.0026692059428662196	48396
47414	47414	40.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.020254895717874602	0.0015092792780886696	47675
36102	36102	59.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.016770268464949303	0.0036749184914171393	47963
47363	47363	44.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.017737090421499353	0.004042902234418754	48430
16350	16350	48.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.0145117016698303	0.003905449692006038	48197
29139	29139	40.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.024376314087840616	0.012486446378430292	48558
28986	28986	50.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01574769334992948	0.007635197268052726	48028
18426	18426	30.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.016362179099472997	0.007033147004822663	47688
45406	45406	40.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01418236873396853	0.0017310248675420602	48125
6044	6044	50.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.016445788626080222	0.0067446049761883675	48487
47772	47772	45.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.012598710565295195	0.006171614066474516	47587
14579	14579	32.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.024607389657280092	0.009850870068266477	48015
6122	6122	58.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.010620395159763889	0.005629714279973396	48250
42624	42624	34.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.014799293977006486	0.00515187491490716	48604
36331	36331	39.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.019065709288789714	0.007499757637891876	48469
2450	2450	64.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.01638782449566287	0.004738395735674693	48348
11850	11850	42.0	9							USA	UCSF African-American Controls	African-American	AfAm/Caribbean		Female		N	Passed QC	Y	Y		-0.015401047031255725	0.003976128416043884	48054
15534	15534	47.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.02198637966357787	0.0012269558588850424	48528
34783	34783	66.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.014311181950810664	0.004419299296584297	48550
3041	3041	50.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.01552529963566586	0.0073917049319945005	48024
12293	12293	33.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.020883275914722693	0.005911281427302858	48307
1736	1736	39.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.011831525387997019	0.007161785672691854	48248
41973	41973	44.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.018950451267357026	0.007985406511705864	48055
30141	30141	48.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.02359722121434637	0.005255600730413595	48478
16326	16326	50.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.017755095753757697	0.0065528420778166955	48432
7128	7128	58.0	9							USA	UCSF African-American Controls	African-American	AfAm/AmerInd		Male		N	Passed QC	Y	Y		-0.010165546085608183	0.004421033148552414	48390
8826	8826	42.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.013442170506431886	0.004529107370900127	48471
14159	14159	29.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.020447487485870282	0.0029990967617101356	48173
46357	46357	43.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.01717904443042415	0.007416969032772513	48377
47103	47103	54.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.022463366962106456	0.008047025604863053	48124
7131	7131	54.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.00952913021688375	0.004777274002339481	47958
16873	16873	59.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.01866022965728181	0.005696182288891291	48663
48057	48057	34.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.022475762765045766	0.008589118512784474	48465
37017	37017	49.0	9							USA	UCSF African-American Controls	African-American	AfAm/Eur		Male		N	Passed QC	Y	Y		-0.01593831485805628	0.000670783624758859	48472
49538	49538	52.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.022539265979609265	0.01032518794406927	48148
44456	44456	34.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.0216819077037932	0.0077494209681223565	48526
36076	36076	62.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.010874006169355308	0.001952291102628234	48161
45063	45063	35.0	9								UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.018069015967654273	0.0068473816412511455	48672
3049	3049	57.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.017032592276839318	0.0089107667510825	48701
37387	37387	40.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.015141400291031126	0.007791094923070762	48530
12847	12847	50.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.016835857796488017	0.009083973913998681	47880
39949	39949	37.0	9							USA	UCSF African-American Controls	African-American	AfAm/AmerInd		Male		N	Passed QC	Y	Y		-0.010600761281958889	0.0071036132393835555	48601
24177	24177	32.0	9							USA	UCSF African-American Controls	African-American	AfAm/AmerInd		Female		N	Passed QC	Y	Y		-0.01740126121525331	0.0015114881201792672	48465
24672	24672	54.0	9							USA	UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.023094381056446362	0.008525565079799341	48700
18050	18050	37.0	9							USA	UCSF African-American Controls	African-American	AfAm		Female		N	Passed QC	Y	Y		-0.01907501488300132	0.0035672493388455603	48174
49475	49475	38.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.02016414679092664	0.00914261588921881	48447
39241	39241	57.0	9								UCSF African-American Controls	African-American	AfAm		Male		N	Passed QC	Y	Y		-0.016943378642255997	0.005893398006438994	48453
