	pc1	pc2	#SNP	iid	pop
999	0.012828040720641528	-0.03419836021069552	498735	HGDP00098.HO	Balochi.HO
1000	-0.10720206446259513	-0.008579756586761257	499994	HGDP00099.HO	Hazara.HO
1001	-0.07688791220224557	-0.013393833464093658	499776	HGDP00100.HO	Ignore_Hazara.HO
1002	-0.10259890291166107	-0.013316201147884142	495002	HGDP00102.HO	Ignore_Hazara.HO
1003	-0.10893727191003445	-0.013016557208944393	498030	HGDP00103.HO	Hazara.HO
1004	-0.0670742380618175	-0.013285647992755851	498719	HGDP00104.HO	Ignore_Hazara.HO
1005	-0.10752752502593678	-0.016357852267742074	496872	HGDP00105.HO	Ignore_Hazara.HO
1006	-0.09543292699151273	-0.0127793533726513	498778	HGDP00106.HO	Hazara.HO
1007	-0.1000390999254232	-0.016586826567025422	499493	HGDP00108.HO	Ignore_Hazara.HO
1008	-0.1025395176440013	-0.010399612885249569	498519	HGDP00109.HO	Hazara.HO
1009	-0.09253341228939516	-0.023563694147168652	497143	HGDP00110.HO	Hazara.HO
1010	-0.11622493666796839	-0.012965108261382495	499799	HGDP00112.HO	Ignore_Hazara.HO
1011	-0.10539899154718581	-0.007939061345217883	499531	HGDP00115.HO	Hazara.HO
1012	-0.10312965757751853	-0.013779183808829951	495400	HGDP00116.HO	Hazara.HO
1013	-0.09686612931640938	-0.015663230444543094	499657	HGDP00118.HO	Hazara.HO
1014	-0.08433619658777149	-0.016710666306186665	494339	HGDP00119.HO	Ignore_Hazara.HO
1015	-0.09736983178530581	-0.01268435213702899	497919	HGDP00120.HO	Hazara.HO
1016	-0.10541580281483329	-0.015235711684228779	499760	HGDP00121.HO	Hazara.HO
1017	-0.10431478855958332	-0.012138844446226343	498796	HGDP00122.HO	Hazara.HO
1018	-0.09346673635807097	-0.011822225452027336	499107	HGDP00124.HO	Hazara.HO
1019	-0.10297917757999275	-0.018024509770416315	498163	HGDP00125.HO	Hazara.HO
1020	-0.10347698521369462	-0.007179256809925774	497104	HGDP00127.HO	Hazara.HO
1021	-0.0350034195774454	-0.01896652306049797	495459	HGDP00129.HO	Ignore_Hazara.HO
1022	-0.00919420030815732	-0.03939777285593119	499145	HGDP00130.HO	Ignore_Makrani.HO
1023	0.02415808814620824	-0.03765560805896683	499625	HGDP00131.HO	Makrani.HO
1024	0.022498249695498226	-0.031014272302335576	498902	HGDP00133.HO	Makrani.HO
1025	0.021508225728740428	-0.03249209531069652	499018	HGDP00134.HO	Makrani.HO
1026	0.023158930868200835	-0.0347199075668418	499886	HGDP00135.HO	Makrani.HO
1027	0.01636530470243141	-0.03658532886908929	499250	HGDP00136.HO	Makrani.HO
1028	0.022624052556193215	-0.04207034777907653	499761	HGDP00137.HO	Makrani.HO
1029	0.017234762823541815	-0.034444519031750935	499855	HGDP00139.HO	Ignore_Makrani.HO
1030	0.01359572888884084	-0.03341554065086311	498943	HGDP00140.HO	Makrani.HO
1031	0.019099114981777847	-0.03710734773531066	498563	HGDP00141.HO	Makrani.HO
1032	-0.0024543322614737225	-0.03303637857551744	500133	HGDP00143.HO	Ignore_Makrani.HO
1033	0.021189672140990445	-0.03992869534358674	500202	HGDP00144.HO	Makrani.HO
1034	0.02122308512727973	-0.036811773626600874	499946	HGDP00145.HO	Makrani.HO
1035	0.02828574398363088	-0.03683398007493995	499104	HGDP00146.HO	Makrani.HO
1036	0.018417442604254163	-0.030765546994465282	499665	HGDP00148.HO	Makrani.HO
